SK_ID_CURR,TARGET
100001,0.12748853418134223
100005,0.3648319812181699
100013,0.09876437909395143
100028,0.16601967112492494
100038,0.36221697702578437
100042,0.16144845996821186
100057,0.016753422277006588
100065,0.09437954679172186
100066,0.04863324581659114
100067,0.29928627025481075
100074,0.23659627939198344
100090,0.14879755614752854
100091,0.38437338940579047
100092,0.20752688068432368
100106,0.20658702002253096
100107,0.4138311129744908
100109,0.17383257538873376
100117,0.09310222401240348
100128,0.31175132567230174
100141,0.17674875846026525
100150,0.13684196474455942
100168,0.04110852018721625
100169,0.141157941885874
100170,0.4690149063507703
100171,0.23995243468046065
100172,0.33293696390222416
100184,0.3114709749867596
100187,0.2446826736018889
100212,0.12732622526350876
100222,0.2058474142227569
100223,0.12023047925725919
100232,0.029512594372703746
100241,0.39314975171010214
100245,0.11051574099207107
100253,0.09484329318921741
100256,0.24597360661210815
100271,0.038696013254617835
100278,0.5825816893712757
100280,0.02022079126487908
100306,0.42387374729799465
100311,0.255929170319028
100312,0.11025137574248525
100330,0.321558807987977
100331,0.13667590247708716
100352,0.3716586182142805
100358,0.2721779905288851
100367,0.06220508534186459
100382,0.3461775903988982
100384,0.39318175571673614
100385,0.2704414653670685
100386,0.16869127883016227
100399,0.1861514176001017
100404,0.13996779621751967
100416,0.04006448384622187
100422,0.10293675082628251
100426,0.1536007022709648
100438,0.12969263747345774
100444,0.35382824620233444
100445,0.34817283547393096
100446,0.22947755803793407
100447,0.10471744501853418
100450,0.3851177107205009
100466,0.06493823246399397
100483,0.09136740485100385
100484,0.1251448806168163
100494,0.19174554206462632
100510,0.3607636265610229
100512,0.03947110451749443
100517,0.1236888192208435
100548,0.08316584215171945
100551,0.2208729295854015
100552,0.27071738031731374
100553,0.05724600556601868
100561,0.35598089242667186
100568,0.616948458278137
100569,0.06519975490025944
100591,0.3211086981438374
100592,0.11515792968568941
100602,0.14426878444527166
100607,0.24203265233819246
100613,0.26081822299501706
100617,0.28038325306236433
100618,0.3027065099257594
100622,0.2371985702075351
100625,0.25622512345434684
100677,0.3362893631976763
100699,0.1686651882690641
100702,0.5448265932542062
100711,0.15623056546844138
100729,0.3449205877355923
100740,0.4252006536132381
100744,0.36483809199164097
100745,0.1870189807456549
100747,0.27139062545435644
100751,0.5721344573795956
100752,0.12532126667496218
100753,0.39338349927678257
100754,0.48175094746491565
100760,0.17224285300771444
100762,0.32773314458153807
100763,0.12609751421851162
100765,0.08307180474649496
100770,0.2850473623220254
100772,0.1366476359313241
100777,0.12050556071344216
100791,0.06423733309356042
100792,0.022576677736053867
100797,0.15544001319179598
100823,0.13238562152602398
100826,0.12622800705106926
100830,0.1543297305697444
100836,0.43544801197513044
100872,0.23546087008564692
100910,0.19885636789656247
100913,0.31332807147560904
100918,0.07759307915762786
100931,0.03679371670560319
100952,0.12413244773883934
100953,0.08510997762120119
100965,0.3738541318601982
100970,0.10563001924854125
100982,0.39534622963873317
100983,0.49088600198736404
100984,0.22465296127402568
100987,0.1383648441364176
100997,0.22359670284774757
100998,0.4953174542896215
101002,0.15734868426539692
101005,0.35311496026614597
101008,0.5576873636622715
101020,0.19102981136269265
101021,0.2475595807988211
101024,0.1799331282995613
101025,0.4712371178764103
101026,0.13199778583360755
101031,0.04653883990515373
101041,0.06042131154646609
101051,0.009003069651184855
101055,0.24555875264398444
101056,0.4803191622734527
101057,0.1241576626268355
101064,0.0733125102375193
101079,0.2739759644461397
101087,0.022330831535351977
101090,0.14534347765112143
101092,0.299525371922718
101097,0.3664736885974341
101099,0.1018979554673886
101107,0.34352562218910476
101118,0.15515356915567616
101125,0.3095504146173942
101126,0.026908827859358164
101128,0.02783360168132942
101136,0.18146521746039393
101140,0.3859841753637504
101149,0.2542921128463883
101160,0.35129565234511945
101169,0.41093494321723295
101181,0.1884790960666425
101186,0.024981832119284477
101190,0.13896610101109716
101193,0.29269135482232356
101194,0.34865975104730945
101198,0.4183314820732569
101200,0.09742080192098318
101204,0.06362705571140378
101211,0.27893089140659627
101213,0.1845358989499283
101223,0.11180383970134879
101225,0.3296208447089006
101237,0.18766583277286591
101243,0.2663994454786958
101244,0.29477381525431107
101258,0.115390336185698
101259,0.3530037746511036
101268,0.3664669382593167
101269,0.13203546963211985
101271,0.09287819072680624
101279,0.13621187304584786
101281,0.407835296463791
101287,0.1415597994419534
101292,0.1601958375743533
101294,0.1182327385965035
101296,0.3060086404536625
101297,0.06465197369032402
101299,0.07564766814449055
101301,0.1277233532877395
101305,0.29253048354455274
101308,0.4397737774564272
101318,0.021938747001404045
101327,0.44386372990876516
101329,0.03019860381281144
101332,0.23782441031849674
101337,0.1444783444002663
101343,0.10215405655736014
101345,0.08371564595401307
101346,0.04291885239726142
101353,0.08103097734219131
101354,0.37434875258979566
101355,0.3837150665653351
101356,0.08824574642944266
101362,0.22757957844810708
101363,0.6447383734785403
101365,0.08355507396590561
101366,0.2211156690276788
101367,0.4666505127969294
101368,0.026300362850851494
101374,0.35797242990190736
101380,0.05501577963182763
101383,0.16322172076412345
101398,0.07868765660814382
101399,0.44383257251958314
101401,0.4471393334024424
101412,0.25304232373518465
101426,0.2492076830256692
101427,0.5473649737090143
101428,0.39627526231794546
101429,0.40162489078189284
101434,0.09965621999863122
101440,0.45443388046193745
101448,0.26377046724572056
101449,0.20683892378793356
101465,0.16097511951175175
101467,0.08102106906011342
101472,0.245208894252899
101478,0.40355206580514547
101497,0.24158867975786877
101504,0.13688004025723283
101547,0.03891743268665833
101548,0.27665176277427017
101555,0.2470179071665286
101570,0.04433969264776135
101572,0.16548343936887475
101578,0.2019001446943902
101580,0.32233024934943516
101588,0.33542832368186004
101602,0.18312944223220562
101610,0.30622029071580287
101614,0.14226136763181574
101616,0.11489161650997559
101643,0.3335963564339057
101644,0.19674401254323154
101649,0.11151126339847671
101650,0.2553357472618578
101665,0.042319372640928575
101667,0.3049901776147556
101669,0.2327177372101774
101674,0.29116706354636823
101675,0.015530362025035663
101678,0.31151814587334026
101682,0.08948708712176373
101686,0.11276778328782264
101697,0.49040089246814544
101700,0.6067755811461808
101711,0.11091511357987685
101714,0.15800421136355175
101715,0.49320330222804076
101728,0.09422774970411402
101732,0.20606882983294175
101757,0.2975465723570818
101758,0.12517615223294912
101759,0.2163391141161934
101762,0.06316626803741741
101764,0.26426320414617344
101780,0.4467951130127483
101784,0.04643445872859106
101789,0.07083021227959249
101816,0.2190423380771589
101819,0.22540933987183198
101827,0.01747492484966784
101863,0.2153719449298795
101867,0.12039948218416903
101870,0.036949344776975014
101873,0.4278057377734004
101878,0.23883077778554698
101879,0.2852986826586945
101880,0.07119821748771567
101887,0.138420825149096
101897,0.05266330805665917
101901,0.25651409302911676
101903,0.4240327574629499
